,x,y,c,ind+1
21970,-87.19326,77.23082,1,6298789
21971,-134.78255,97.423294,14,6299472
21972,-156.02682,-20.09506,4,6299625
21973,-228.54654,2.1602209,8,6299732
21974,-55.693348,30.270681,12,6299948
21975,-191.3982,-0.031872354,8,6300669
21976,21.776714,88.84703,9,6300856
21977,-22.017315,111.539856,9,6300879
21978,222.95671,-8.237583,15,6300933
21979,-88.674515,93.88129,4,6301242
21980,66.54888,49.292843,15,6301392
21981,-96.06082,41.28318,12,6301553
21982,-196.50018,20.621113,8,6301744
21983,4.032754,101.42372,9,6302187
21984,-25.936491,180.92145,1,6302641
21985,129.42514,45.334404,15,6303880
21986,-1.4455944,109.327705,9,6304043
21987,-91.21399,-131.15256,11,6304816
21988,-214.58286,36.456078,8,6305101
21989,-143.41576,28.620918,3,6305167
21990,-220.85399,3.3539813,8,6305225
21991,-203.75641,-34.917233,8,6305369
21992,-112.194565,39.31349,12,6305468
21993,-232.56758,7.1250196,8,6305570
21994,-232.43996,4.5753837,8,6305607
21995,-175.40518,-30.385347,4,6305776
21996,-212.24565,28.665773,8,6305829
21997,70.30669,185.60507,6,6307136
21998,-155.62216,30.603203,3,6307427
21999,-148.02304,-49.85841,4,6308497
22000,-76.80049,97.64493,4,6308506
22001,-96.06211,-28.08719,11,6309433
22002,-121.62445,56.575077,3,6309589
22003,31.441458,73.95428,10,6310590
22004,-218.30403,29.624786,8,6310844
22005,-142.49997,-42.483486,4,6311392
22006,-120.6823,-27.061691,4,6312239
22007,20.461449,94.43264,9,6312445
22008,-43.073288,120.51107,1,6313452
22009,-134.08652,-1.7832986,4,6313579
22010,-112.59718,-80.1089,11,6314024
22011,69.33178,41.782185,15,6314130
22012,-31.258572,-108.19544,15,6314154
22013,-62.012894,137.41194,1,6314976
22014,-11.248139,91.3558,9,6315078
22015,-88.20774,-92.31912,11,6315118
22016,22.706125,-54.177666,2,6315185
22017,27.395155,-127.8862,7,6315591
22018,-92.46689,-77.665405,11,6315837
22019,-88.63418,-60.401108,11,6316606
22020,-220.7398,-19.334373,8,6316982
22021,49.78089,24.263947,5,6317262
22022,59.003937,28.743158,5,6317332
22023,13.825282,171.2778,6,6317333
22024,-55.54906,104.45064,4,6317350
22025,-219.1538,15.446821,8,6317611
22026,49.05404,136.1469,9,6317663
22027,-47.74553,173.30566,1,6317786
22028,-94.65385,31.088444,12,6317968
22029,-161.88612,-13.693442,4,6318008
22030,-110.44976,54.104225,3,6318023
22031,-100.68954,-81.39319,11,6318262
22032,-221.5507,24.925255,8,6318350
22033,-218.05449,13.230428,8,6318752
22034,-232.59924,13.689859,8,6319105
22035,73.811226,178.33083,6,6319131
22036,-105.72972,-28.79306,4,6319726
22037,-86.86441,78.23023,3,6320140
22038,-74.05924,-15.008087,12,6320187
22039,-234.49625,17.345846,8,6320234
22040,-150.56696,17.601696,3,6320375
22041,-156.27176,-33.320347,4,6320686
22042,-149.47137,68.62845,3,6320746
22043,-16.270676,-61.631294,11,6321153
22044,-24.446373,-78.13933,11,6321334
22045,56.653233,-126.911156,13,6321450
22046,32.773457,-69.36692,2,6321454
22047,-114.367905,41.548225,3,6321621
22048,-172.36633,47.876644,3,6321624
22049,-221.86552,-9.397051,8,6321811
22050,-64.15566,-5.7702713,12,6322022
22051,-162.72043,4.9381623,4,6322404
22052,140.8626,-132.30353,13,6322409
22053,-117.02841,-69.80583,11,6322969
22054,-223.23615,-15.186299,8,6323244
22055,-123.47981,-9.6214905,4,6323475
22056,-119.333885,-65.678085,11,6324230
22057,2.861243,102.3586,9,6324235
22058,-116.1516,-84.30174,11,6325164
22059,-125.80951,140.97092,14,6325182
22060,-211.08952,37.56021,8,6325483
22061,-59.51648,-30.541428,12,6325547
22062,-150.23814,19.05783,3,6326004
22063,-67.9721,-44.486443,11,6326037
22064,-103.08114,117.566376,14,6326504
22065,-109.6208,-48.134605,4,6326838
22066,97.99567,85.95771,15,6327276
22067,-67.66459,-41.951572,11,6327938
22068,-227.47343,1.023034,8,6328054
22069,-38.56456,116.51351,9,6328193
22070,-119.69604,-20.256554,4,6328816
22071,-159.31761,-32.541626,4,6329088
22072,-229.6449,1.6104066,8,6329479
22073,-123.6579,-24.45212,4,6329904
22074,-42.06635,117.66615,1,6329960
22075,-199.20558,-26.21541,8,6330261
22076,-154.51501,-32.906155,4,6330458
22077,-14.622862,-170.6397,7,6330559
22078,21.051947,-98.201256,2,6330681
22079,-116.832085,-94.689384,11,6331164
22080,-225.3975,-7.0084662,8,6331372
22081,-120.198074,-12.162936,4,6331470
22082,-175.61172,-32.187164,4,6331532
22083,-68.217545,106.877846,4,6332059
22084,52.281284,70.290016,10,6332159
22085,37.91281,201.03058,6,6332292
22086,-127.2715,54.594845,3,6332443
22087,-106.34874,-20.69938,4,6332742
22088,-118.34438,-63.41106,11,6332881
22089,-178.35017,-28.311348,4,6332903
22090,-201.60893,-30.0096,8,6334047
22091,-17.374954,-61.445385,11,6334177
22092,-10.405687,-63.167824,7,6334224
22093,12.254472,70.08707,9,6334234
22094,-219.98373,17.78677,8,6334587
22095,-77.02502,107.318695,14,6334981
22096,-92.791435,-67.61099,11,6335828
22097,-42.40538,-35.998184,2,6336458
22098,-212.98874,-25.851568,8,6336674
22099,-154.41032,-28.009542,4,6336733
22100,-138.04243,93.004036,14,6337358
22101,10.621582,-175.22299,7,6337359
22102,-221.5877,-16.952892,8,6337425
22103,80.59682,63.588543,2,6338209
22104,-49.189014,173.53645,1,6338452
22105,-85.126564,77.13961,9,6338767
22106,127.59413,22.105528,10,6338794
22107,-135.11076,63.94565,3,6339389
22108,12.005101,83.74664,9,6339842
22109,-104.26336,-31.747484,4,6340251
22110,12.475869,95.7368,9,6340470
22111,-9.789841,91.01573,9,6340994
22112,-1.5448743,116.217354,9,6341404
22113,-119.96568,-88.20657,11,6341480
22114,-3.0691946,94.69871,9,6341694
22115,-76.56719,14.484124,12,6341936
22116,-62.883266,169.69217,14,6342261
22117,-161.93028,25.18135,3,6342323
22118,120.243805,87.81403,1,6342628
22119,-218.54164,41.327293,8,6342763
22120,-55.111977,105.658844,4,6343412
22121,-105.55343,-10.368593,4,6343536
22122,-164.92293,40.258877,3,6343664
22123,-83.18242,44.77267,12,6343784
22124,-105.28839,111.55466,14,6343916
22125,-114.8854,119.38325,14,6343975
22126,-153.90675,-46.69021,4,6344111
22127,-136.33675,-45.748127,4,6344236
22128,-157.71518,-52.494656,4,6344508
22129,-106.62311,114.75167,14,6344509
22130,-133.84477,88.40472,14,6345139
22131,-172.37856,32.5845,3,6345186
22132,7.9700694,66.45363,11,6345364
22133,64.86548,45.07711,15,6345689
22134,-148.4481,68.74765,3,6346321
22135,-100.29944,43.45131,12,6346334
22136,-43.06358,173.09355,1,6346807
22137,-5.0053387,90.87883,9,6347123
22138,-211.95845,36.357796,8,6347265
22139,-226.96658,5.8214865,8,6347313
22140,-199.69928,-27.533222,4,6347465
22141,55.72814,-44.149586,2,6347472
22142,-228.5559,19.875406,8,6347484
22143,-18.722082,190.71161,1,6348288
22144,-216.08548,10.359074,8,6348466
22145,-153.97389,-27.180676,4,6348572
22146,-219.93546,29.57391,8,6348867
22147,-220.96092,13.558899,8,6349059
22148,-228.54512,4.4125915,8,6349379
22149,-221.45566,-12.499577,8,6349698
22150,-118.32238,128.26587,14,6349853
22151,151.649,54.943924,10,6351106
22152,-220.83975,14.10346,8,6352331
22153,-231.64894,18.85123,8,6352669
22154,-161.84938,-43.374454,4,6353020
22155,9.155302,108.08624,9,6353049
22156,-103.332756,119.540245,14,6353309
22157,29.996098,115.674736,9,6353316
22158,-85.278496,140.95564,14,6353462
22159,-188.07193,-38.40816,4,6353474
22160,-205.15517,-32.107983,8,6353558
22161,-45.308258,83.64438,9,6353623
22162,-170.54163,-59.73633,4,6353999
22163,-130.70209,100.47345,14,6354570
22164,-158.80508,-42.84511,4,6354642
22165,-129.11786,103.33143,14,6355654
22166,-167.81317,-39.43306,4,6355779
22167,-179.73257,45.30332,3,6356273
22168,-100.80545,115.21582,14,6356286
22169,-201.38783,14.323103,8,6356561
22170,-217.27672,35.282413,8,6356638
22171,-106.99754,119.15069,14,6356839
22172,-229.9107,16.453077,8,6358006
22173,70.82321,40.78665,15,6358509
22174,-174.51778,46.906574,3,6358786
22175,-158.24875,-37.394085,4,6359415
22176,-152.73807,92.93236,8,6359438
22177,-84.76571,74.39292,9,6359893
22178,-219.92496,-16.382072,8,6360065
22179,-224.01477,6.998698,8,6360073
22180,68.46264,-55.97239,2,6360998
22181,-110.3676,-18.677784,4,6361199
22182,-219.35764,21.146793,8,6361390
22183,-146.41531,14.182607,3,6361684
22184,-101.97062,142.09294,14,6361782
22185,-96.55844,-25.457056,9,6362148
22186,-105.533745,110.31538,14,6362217
22187,-84.385315,98.34495,14,6362372
22188,210.06688,1.0003177,15,6362449
22189,-96.12276,-109.42984,11,6362561
22190,-84.409195,7.5038767,12,6362644
22191,-132.82391,-35.806385,4,6362768
22192,-9.488346,90.434685,9,6362912
22193,-93.78295,-54.35199,11,6363485
22194,-160.46881,28.385979,3,6363493
22195,-220.443,-9.773392,8,6364047
22196,71.49525,41.722153,15,6364263
22197,-219.3631,-5.2815504,8,6364424
22198,-215.06723,-9.7669525,8,6365258
22199,-226.38637,32.04068,8,6365308
22200,-28.959154,82.90201,9,6365393
22201,-164.85283,-12.688323,4,6365777
22202,-58.10696,129.63107,1,6365928
22203,109.45478,-46.36274,13,6366105
22204,-222.63235,20.337214,8,6366170
22205,-176.88576,41.785534,3,6366288
22206,-233.29727,15.848202,8,6366407
22207,-38.400303,82.79563,9,6366954
22208,-162.06572,6.460723,4,6367194
22209,-223.86725,25.347223,8,6367488
22210,-162.63818,4.387678,4,6368587
22211,-148.0528,91.16983,8,6368598
22212,-138.95348,100.28448,14,6369012
22213,-102.15865,88.68988,14,6369405
22214,93.187675,175.75655,6,6369437
22215,-166.0508,-51.959526,4,6369656
22216,-222.25339,4.2134905,8,6369931
22217,-161.70581,26.345308,3,6370280
22218,45.130257,25.631142,5,6370416
22219,-59.71571,144.9273,1,6370851
22220,-2.1080956,-67.238785,7,6370993
22221,-126.110954,59.830017,3,6371086
22222,17.630953,121.30164,6,6371802
22223,-143.17116,-20.820889,4,6372785
22224,-97.804504,136.33902,14,6373109
22225,30.281704,94.54448,1,6373285
22226,-114.24967,96.979256,14,6373822
22227,-161.70924,33.74557,3,6374039
22228,-74.58631,-31.374905,11,6374057
22229,-200.16176,-32.388706,8,6374108
22230,52.26713,65.98662,10,6374310
22231,-115.25397,95.26867,14,6374437
22232,-174.06221,35.050884,3,6374540
22233,-186.17113,5.133942,8,6374654
22234,-218.18533,46.41385,8,6374926
22235,-3.8139095,117.08673,9,6375051
22236,-8.16819,92.79883,9,6375061
22237,-146.61989,68.91759,3,6375219
22238,-101.64342,118.27434,14,6376313
22239,-88.030075,79.811775,1,6376369
22240,-34.33079,70.03629,9,6376481
22241,-214.92949,-24.047787,8,6376569
22242,-159.10213,-38.00314,4,6376730
22243,-156.68507,-40.87639,4,6376805
22244,-153.3896,29.97585,3,6377104
22245,51.372078,-169.08664,7,6377243
22246,-121.77525,-26.329556,4,6377828
22247,-78.947174,94.06071,4,6378119
22248,-104.57725,-119.139725,11,6378197
22249,-30.539324,-77.935356,11,6379130
22250,-121.59253,120.51835,14,6379249
22251,-117.406876,119.82152,14,6379602
22252,-150.1242,64.39358,3,6380040
22253,-188.96925,-26.01394,4,6380156
22254,-203.49023,-33.587852,8,6380619
22255,-234.57431,0.09965034,8,6381096
22256,-146.79349,-2.2803836,4,6381180
22257,-214.88913,-12.746143,8,6381264
22258,-151.18399,-38.992462,4,6381280
22259,1.2055011,116.756195,9,6381864
22260,-172.85048,-37.5648,4,6382320
22261,-137.48665,89.018654,8,6382801
22262,-71.840706,111.943085,14,6382968
22263,75.182274,-38.36239,2,6382999
22264,-193.94131,-30.448505,4,6383024
22265,-28.98769,86.36332,4,6383034
22266,-230.46071,19.051289,8,6384706
22267,-223.71802,-17.641502,8,6384929
22268,-222.25839,33.602833,8,6384978
22269,91.42723,31.81467,15,6385117
22270,-81.839455,125.76787,14,6385329
22271,-137.49956,94.02635,14,6385449
22272,7.3926125,99.01565,9,6385755
22273,-228.72316,15.847456,8,6385788
22274,-33.895508,-74.968254,11,6385887
22275,-84.58996,111.09643,14,6386531
22276,-87.663765,93.17628,4,6386696
22277,-168.96378,-38.595345,4,6386786
22278,132.33905,61.391968,15,6386954
22279,-227.76671,19.108753,8,6387306
22280,-217.93442,-15.188878,8,6387600
22281,-59.47466,170.32076,1,6387625
22282,-201.42667,-28.788832,8,6387800
22283,-152.34482,-40.43781,4,6388411
22284,51.445904,155.3241,6,6389477
22285,-199.13301,-19.60413,8,6389671
22286,-97.97209,107.83971,14,6389791
22287,104.36133,-158.58566,13,6389848
22288,60.7475,195.24364,6,6390316
22289,-80.03591,98.683136,4,6390330
22290,-5.4596367,-77.26675,7,6390371
22291,116.78544,-72.79695,13,6390803
22292,12.994567,-62.382473,2,6390975
22293,-13.699429,-53.577538,2,6390978
22294,140.53976,-58.384953,13,6391045
22295,-219.55717,43.915543,8,6391289
22296,46.149208,171.80151,6,6391470
22297,-121.00745,60.10352,3,6392297
22298,-64.15326,34.263386,12,6392648
22299,58.092194,190.49419,6,6392677
22300,46.148212,-32.09686,2,6392856
22301,-49.80319,-118.23078,11,6393006
22302,-1.4623499,-57.035,2,6393072
22303,-220.97914,15.516046,8,6393389
22304,-40.800888,90.67665,9,6393565
22305,-41.642155,-64.066666,11,6394027
22306,-112.25664,51.156498,3,6394056
22307,-52.213146,-127.89549,11,6394104
22308,99.65927,-31.983683,2,6394110
22309,-163.99596,-35.277294,4,6394608
22310,-191.76112,-13.908431,8,6394667
22311,-197.34357,-20.847113,4,6394754
22312,-98.398285,33.90947,12,6394871
22313,-0.04586595,97.41788,9,6395432
22314,-1.0978755,-75.71356,7,6395613
22315,23.007895,65.38417,9,6395739
22316,4.4656754,16.05544,5,6396011
22317,-29.742949,-19.73519,12,6396361
22318,56.484318,-33.325706,2,6396542
22319,7.688116,78.15078,9,6396998
22320,31.234116,-77.14344,2,6397063
22321,-112.11263,-71.03918,11,6397402
22322,-190.13316,-13.551018,8,6398396
22323,3.9750206,107.78611,9,6398769
22324,22.303097,-122.97514,7,6399573
22325,-81.20864,108.329926,14,6399584
22326,12.855676,84.33111,9,6399739
22327,-126.23658,-35.902378,4,6399762
22328,28.94519,112.0029,9,6399960
22329,114.70865,-88.282776,13,6400697
22330,1.8281313,-151.88724,7,6401006
22331,-86.69266,-58.159668,11,6401087
22332,-36.266026,81.31588,9,6401166
22333,-183.77339,55.090042,3,6401560
22334,58.817303,-58.27218,2,6401777
22335,-105.59521,-25.80836,1,6402606
22336,-157.71263,60.477848,3,6402662
22337,-10.30676,95.3232,9,6402770
22338,15.524474,-123.36538,7,6403180
22339,56.22136,-66.94003,2,6403284
22340,-95.68645,48.93854,12,6403405
22341,-211.59515,19.284027,8,6403797
22342,-123.73924,18.138443,3,6404013
22343,-132.47768,101.06441,14,6404129
22344,-10.541479,90.102135,9,6404130
22345,1.213168,75.81761,9,6404417
22346,38.18304,87.897705,10,6405194
22347,69.90227,-57.57513,2,6405293
22348,-224.57419,34.847374,8,6405446
22349,78.60782,-133.3792,13,6405457
22350,7.841867,99.94689,9,6405649
22351,86.98386,150.03622,6,6405846
22352,98.7409,-7.799993,2,6406348
22353,-224.43886,33.1451,8,6406948
22354,57.29669,-86.627846,2,6407317
22355,-34.374897,-56.239388,11,6407502
22356,-171.5496,38.70795,3,6407647
22357,-108.18947,-18.650148,4,6407712
22358,31.277071,72.85822,9,6407772
22359,84.005325,-152.41888,13,6408010
22360,60.343704,-43.619556,2,6408164
22361,-11.417292,-137.29744,7,6408302
22362,-223.77452,33.747055,8,6408415
22363,0.48252398,-56.107677,2,6408908
22364,5.8241634,-82.3955,7,6409422
22365,-15.8468685,94.55509,9,6410168
22366,21.936163,108.87387,9,6410542
22367,-99.772026,-36.680107,11,6410597
22368,-89.443886,-130.07089,11,6410625
22369,36.088074,73.454544,10,6410998
22370,-80.72654,32.605984,12,6411028
22371,-180.99985,48.528893,3,6411357
22372,-162.58377,23.732449,4,6411756
22373,-130.9229,99.9729,14,6411906
22374,-191.11877,-12.630792,8,6412224
22375,49.286552,157.40773,6,6412252
22376,-18.130173,96.7858,9,6412447
22377,43.895336,192.08827,6,6412553
22378,27.057985,110.86421,6,6412782
22379,-62.452534,37.370285,12,6413003
22380,154.9777,-45.301258,13,6413021
22381,-112.872986,-113.33846,11,6413387
22382,-101.226,-86.519775,11,6413817
22383,19.520344,-142.00597,7,6414217
22384,-21.694635,96.54218,9,6414278
22385,63.28849,129.53632,2,6414534
22386,-98.45248,-58.423046,11,6414843
22387,69.85941,186.7242,6,6414919
22388,60.963615,-61.96133,2,6415007
22389,-109.28813,-89.299515,11,6415631
22390,-4.206724,-67.27889,7,6415748
22391,-130.08998,102.18404,14,6416104
22392,19.72666,176.86519,6,6416437
22393,-73.23472,-10.670009,12,6416884
22394,-119.77849,-23.101097,4,6417301
22395,-159.54128,-35.055008,4,6417426
22396,-138.0227,32.85089,3,6417512
22397,-82.79154,94.323364,4,6417561
22398,-118.52198,121.72735,14,6417747
22399,-8.908189,-85.82643,7,6417900
22400,59.41346,-51.79299,2,6417931
22401,25.718964,115.25153,9,6418215
22402,53.157757,-82.98486,2,6418256
22403,-133.46077,15.623402,3,6418656
22404,-207.42865,14.228631,8,6418846
22405,-18.7483,106.653885,9,6419046
22406,-40.55871,-45.57838,10,6419182
22407,-52.488983,-5.8605323,12,6419205
22408,9.677517,76.22237,9,6419709
22409,78.87675,-18.127695,2,6420027
22410,-135.64049,96.064926,14,6420604
22411,-45.489716,51.551792,12,6421201
22412,18.28008,-135.96408,7,6421589
22413,-79.759834,-58.02081,11,6422321
22414,-42.684566,-199.19614,7,6422375
22415,-117.41281,47.829716,3,6422562
22416,1.0697638,-48.44392,2,6422692
22417,49.506645,-58.329594,2,6422775
22418,-5.9705358,74.06452,9,6423040
22419,-72.53209,109.58811,14,6423113
22420,-136.53993,64.62445,3,6423176
22421,-155.15817,68.352806,3,6423348
22422,101.85055,173.57347,6,6423350
22423,-122.81674,-8.11971,4,6423427
22424,-80.612526,50.114277,12,6424222
22425,-36.835533,121.649796,1,6425009
22426,-103.409836,120.286896,14,6426017
22427,-16.509533,83.675095,9,6426083
22428,31.600628,-132.45619,2,6426394
22429,25.930687,-89.67482,2,6426826
22430,-115.027405,91.25014,14,6426886
22431,-191.57222,15.277185,8,6426922
22432,42.87769,-63.91009,2,6427810
22433,-112.83908,-87.26274,11,6428030
22434,-85.18236,30.273155,12,6428073
22435,-225.71745,-16.285202,8,6428243
22436,-98.56373,112.58299,14,6428276
22437,48.661633,113.73324,6,6428590
22438,58.679375,-67.35551,2,6428644
22439,61.608006,-68.93338,2,6428648
22440,-25.816599,99.91481,9,6429039
22441,-112.79627,120.38242,14,6429151
22442,-41.7885,-82.16547,11,6429370
22443,-175.99988,-37.594105,4,6430047
22444,68.49114,-30.872131,2,6430099
22445,-108.44221,119.537224,14,6430159
22446,-86.016304,96.81917,14,6430267
22447,8.263594,73.766884,9,6430914
22448,-13.877668,10.405793,5,6431235
22449,9.188841,97.61841,9,6431413
22450,23.218245,86.0709,2,6431419
22451,-6.8865585,-45.24727,2,6431510
22452,-78.48209,-22.551058,11,6431581
22453,-62.960846,114.163994,9,6431629
22454,65.69774,-45.92641,2,6432653
22455,-28.949663,-75.67346,11,6432883
22456,-215.09206,-13.838445,8,6432943
22457,-9.127318,92.4261,9,6433155
22458,-92.10154,-129.52174,11,6433216
22459,37.3258,-47.76983,2,6433260
22460,-116.828285,-77.974976,11,6433364
22461,-35.16597,81.49201,9,6433572
22462,16.161978,-176.6206,7,6433655
22463,-15.717543,27.781712,5,6433761
22464,-19.443304,-47.299793,2,6434178
22465,-184.5781,52.463116,3,6434726
22466,95.3053,146.57,6,6435194
22467,9.4387665,85.63894,9,6435511
22468,-14.7856245,-53.079082,2,6435739
22469,43.609344,-134.59093,7,6436042
22470,-57.827076,27.760317,12,6436187
22471,-62.010715,21.454792,12,6436264
22472,-30.695639,74.94934,4,6436362
22473,-177.50513,-31.49741,4,6436644
22474,51.56806,107.706566,6,6438015
22475,-181.50032,-28.648115,4,6438122
22476,104.189445,39.506374,15,6438744
22477,9.2920065,78.90733,9,6438749
22478,-179.6222,-25.322535,4,6438808
22479,41.512897,177.35641,6,6439117
22480,-52.765682,-191.47302,7,6439342
22481,-25.765028,94.01143,9,6439350
22482,11.805861,-55.305775,2,6439555
22483,-210.90163,25.64827,8,6439617
22484,-35.159073,173.22299,1,6439926
22485,-89.56913,-54.76608,11,6440014
22486,35.34525,-47.3535,2,6440121
22487,136.50642,-49.39379,13,6440588
22488,172.81783,34.9968,10,6440837
22489,96.570595,120.86686,10,6441154
22490,-63.04147,-46.703663,11,6441294
22491,-231.34518,27.226204,8,6441675
22492,44.943195,76.4554,10,6441924
22493,109.48985,-103.27603,13,6442376
22494,-89.30074,6.4822693,12,6442914
22495,14.534612,111.21188,9,6443624
22496,106.63391,-139.97626,13,6443661
22497,105.89237,-151.21547,13,6443668
22498,-82.21772,-4.569154,12,6443779
22499,62.80697,-37.767933,2,6444252
22500,-114.77943,-82.5024,11,6444331
22501,-53.010098,-113.11286,11,6444754
22502,-0.6378344,-47.406673,2,6444909
22503,-168.21248,-27.049768,4,6445100
22504,-191.15724,-9.866377,8,6445768
22505,-71.232895,33.989925,12,6445796
22506,-133.365,96.81936,14,6446096
22507,-13.775246,94.80442,9,6446849
22508,-19.153847,-57.426643,2,6446907
22509,-81.81171,108.71587,14,6447133
22510,-60.903038,-61.861183,11,6447140
22511,32.77787,-85.82535,2,6447170
22512,-40.520325,-144.54045,7,6447702
22513,24.942978,72.04541,10,6447776
22514,16.701895,-55.400806,2,6447874
22515,-127.94088,53.180145,3,6447957
22516,-195.07945,12.399237,8,6448086
22517,-103.91308,-94.167046,11,6448586
22518,-84.10392,-127.34112,11,6448777
22519,-19.453146,-132.15207,7,6449472
22520,87.50512,-27.817001,2,6449760
22521,-65.91061,113.1143,9,6450363
22522,4.14355,74.37328,9,6450573
22523,-40.94592,-85.802414,11,6450955
22524,-78.99615,95.04053,4,6451970
22525,46.56469,-73.60117,2,6452290
22526,-35.373928,-5.9852796,12,6452499
22527,-40.53807,-18.303553,12,6452530
22528,-98.86287,-34.75113,11,6452777
22529,-88.59282,-56.904324,11,6452805
22530,-92.39445,-94.63693,11,6453607
22531,25.954851,-90.2573,2,6453633
22532,-98.2471,-29.12812,11,6453816
22533,-16.875525,95.65975,9,6453892
22534,-115.243675,48.044624,3,6453923
22535,-135.17259,90.68744,14,6453973
22536,3.5263379,-56.68092,2,6454091
22537,81.05551,-113.947975,13,6454229
22538,-40.58347,85.938515,9,6454794
22539,-100.52207,-17.548857,9,6455564
22540,59.57657,-47.248062,2,6455801
22541,-86.451164,0.39776123,12,6455996
22542,-214.48608,-16.7559,8,6456056
22543,108.47822,-159.44475,13,6456480
22544,-135.66942,-25.602343,4,6456912
22545,2.7504747,84.697266,9,6456931
22546,91.86755,-113.25043,13,6458096
22547,-83.13267,36.43426,12,6458317
22548,28.177124,-174.90982,7,6458433
22549,111.56707,80.98595,15,6458448
22550,63.685867,-170.2736,13,6458511
22551,-95.008766,141.55765,14,6459221
22552,-28.999235,-60.825733,11,6459229
22553,-12.801083,-78.260605,7,6459692
22554,-66.85428,113.50397,9,6459693
22555,113.958305,-68.24165,13,6459854
22556,11.244785,84.51975,9,6459885
22557,64.48555,-86.46257,2,6459996
22558,-30.320528,-159.56548,7,6460052
22559,92.11103,-91.92396,13,6460100
22560,13.956104,102.54448,9,6460241
22561,55.582058,-127.996864,13,6460321
22562,-161.68321,-48.81488,4,6460370
22563,-175.02989,62.042862,3,6461164
22564,90.8969,27.60451,15,6461180
22565,-21.38102,-59.092545,11,6461392
22566,32.289978,-186.02417,7,6461483
22567,-118.696976,52.48233,3,6461848
22568,-178.61186,49.443874,3,6462034
22569,-45.559006,-104.25933,11,6462580
22570,129.02083,28.360493,10,6462820
22571,17.893578,-53.63032,2,6462978
22572,52.43259,135.05074,6,6463123
22573,-40.725727,91.40343,9,6463202
22574,86.74556,-45.97477,2,6463558
22575,49.934475,-88.2716,2,6463576
22576,24.75314,-22.139528,5,6463749
22577,18.343584,-135.6701,7,6464083
22578,-91.16369,-91.01747,11,6464262
22579,-89.64831,-1.5347273,12,6465181
22580,-34.90584,-7.973451,12,6465690
22581,6.695166,113.88856,9,6465694
22582,-172.20366,-42.29491,4,6466021
22583,46.721256,-165.19937,7,6466059
22584,-39.759415,-84.55636,11,6466143
22585,-136.80096,57.961548,3,6466213
22586,-6.336543,-47.570335,2,6466358
22587,-134.80284,62.175358,3,6466454
22588,2.745904,69.27299,9,6466545
22589,-16.356022,93.578804,9,6466593
22590,-23.062323,-137.193,7,6466599
22591,0.12758142,-53.17259,2,6466688
22592,-75.3375,-27.707766,11,6467136
22593,-73.13124,-15.390937,12,6467315
22594,-175.37462,30.0919,3,6467454
22595,-63.233112,30.438585,12,6468138
22596,-126.42685,-108.63239,11,6468250
22597,45.122025,-63.783844,2,6468329
22598,75.04375,34.70656,15,6468643
22599,-170.11224,32.91719,3,6468755
22600,6.5590687,-141.38315,7,6468967
22601,-90.41134,-88.07469,11,6469138
22602,95.87112,-133.55388,13,6469364
22603,43.548676,-164.74658,7,6469603
22604,35.390915,-45.312607,2,6469804
22605,-32.563763,122.542946,1,6469824
22606,-104.18505,13.932528,11,6470379
22607,-76.05811,-127.72756,11,6470832
22608,-195.60373,17.111252,8,6470961
22609,89.58828,27.153458,15,6471349
22610,-0.56381464,-82.39016,7,6471370
22611,12.114254,-49.61247,2,6471398
22612,-87.38761,-120.83409,11,6471582
22613,-118.127335,-18.11317,4,6471658
22614,-146.7643,-49.40717,4,6471691
22615,56.23708,-80.56814,2,6471728
22616,-0.6245989,-56.579567,2,6471834
22617,-65.87565,111.27466,9,6471891
22618,5.4144516,76.701164,9,6472088
22619,-106.40191,-25.667433,1,6472559
22620,-223.40279,31.900852,8,6472741
22621,-65.39421,2.8852365,12,6472742
22622,-166.5555,-28.439268,4,6472804
22623,-80.23733,-46.772903,9,6472813
22624,-27.904844,129.11382,1,6472953
22625,87.755035,-32.983383,2,6473430
22626,-155.75682,33.76407,3,6473893
22627,-140.36761,-17.134077,4,6474340
22628,6.3840914,-51.053043,2,6474549
22629,101.79801,178.13707,6,6474929
22630,-54.71205,172.32376,1,6475040
22631,-165.65395,-60.548702,4,6475410
22632,24.082163,-96.58419,2,6475735
22633,-43.417965,-47.254898,11,6475949
22634,-19.946018,201.80814,1,6476609
22635,132.06567,-140.44316,13,6476813
22636,-4.564676,59.453606,5,6476872
22637,110.66496,145.86732,6,6477918
22638,6.1113944,68.945656,9,6478325
22639,57.160896,-167.58434,13,6479681
22640,53.641,-131.24568,13,6480833
22641,-156.80557,-29.425646,4,6480866
22642,-63.57647,-117.05508,11,6481292
22643,-210.33136,3.8219166,8,6481307
22644,-23.509577,-63.158092,11,6481870
22645,57.30945,-50.46624,2,6482422
22646,89.92043,28.78146,15,6482518
22647,7.9894757,-62.57814,2,6482920
22648,-94.78963,-104.9215,11,6483101
22649,114.28145,-163.2416,13,6483510
22650,-61.11802,117.76993,1,6483522
22651,-33.27041,99.65248,9,6483771
22652,27.358503,-163.47244,7,6483853
22653,-40.264183,70.39684,9,6484591
22654,-24.482065,13.491743,5,6484714
22655,-192.4111,-15.932878,8,6484993
22656,-37.173508,-197.06615,7,6485397
22657,-77.17511,-128.15784,11,6485996
22658,18.14356,-64.15496,2,6486479
22659,37.43535,-47.08354,2,6486528
