,x,y,c,ind+1
4493,-36.08152,14.404953,12,160066
4494,-26.097097,2.8012764,4,160068
4495,-38.952328,8.154606,12,160091
4496,-18.688515,6.311109,4,160109
4497,-25.04699,-14.145044,8,160124
4498,15.031409,-15.175869,2,160170
4499,-25.00308,3.1571615,4,160221
4500,13.759755,-27.545761,13,160263
4501,-17.847437,27.521557,14,160316
4502,-33.444317,-7.840052,3,160346
4503,13.055223,-12.17071,2,160390
4504,-39.56023,5.575743,12,160434
4505,-13.29978,20.85689,3,160495
4506,-2.1838684,16.06346,9,160525
4507,-33.472755,-1.4771396,3,160551
4508,-5.86653,9.325603,4,160556
4509,-12.572733,10.390385,4,160655
4510,-25.282747,-2.9321373,4,160702
4511,16.769276,-11.688919,2,160710
4512,13.345351,-14.807452,2,160730
4513,-10.670992,17.540173,9,160780
4514,12.1333,-4.155838,15,160847
4515,-31.926212,3.41274,12,160912
4516,-10.2558155,-6.1013927,11,160918
4517,-12.909664,18.365215,14,160937
4518,11.422582,24.255293,6,160941
4519,30.842724,18.528036,6,160942
4520,12.818031,-35.42529,13,161008
4521,35.293434,-6.399695,5,161030
4522,-23.226944,-18.0437,8,161117
4523,-32.00206,-6.9214363,3,161258
4524,34.7829,-4.274738,5,161295
4525,-5.19497,-9.817204,11,161304
4526,6.8423696,-30.85392,13,161318
4527,-25.871567,1.7730556,4,161330
4528,-5.092265,-9.768543,11,161342
4529,-5.54817,6.949317,11,161369
4530,19.307219,-9.904669,2,161446
4531,-2.4042547,-6.336681,11,161460
4532,-1.5282489,34.865185,1,161485
4533,17.951525,25.933714,6,161542
4534,-2.8428082,34.63136,1,161569
4535,-14.973845,22.630617,14,161581
4536,-22.791325,-12.684704,8,161633
4537,-2.7689662,7.967967,9,161636
4538,-37.37395,-6.087498,3,161640
4539,33.61162,-4.6875744,5,161669
4540,-5.3490405,33.40898,1,161678
4541,0.27974713,-9.049501,10,161720
4542,-10.328588,-12.94523,11,161730
4543,5.030437,-10.166376,2,161737
4544,23.877901,27.467125,6,161745
4545,7.845012,-12.151223,2,161782
4546,-20.94486,4.0110965,4,161784
4547,27.950165,-10.146811,5,161961
4548,14.454955,-15.678825,2,161970
4549,29.396282,-11.115493,5,162046
4550,-3.6234815,9.004047,9,162103
4551,-10.975121,-19.524446,7,162112
4552,-40.377293,-2.3752892,3,162133
4553,31.00663,17.124758,6,162160
4554,-1.2352321,-25.754549,7,162164
4555,-31.621624,-12.363431,3,162176
4556,14.217114,-3.2035334,15,162212
4557,-11.191286,-19.988625,7,162221
4558,12.783139,-13.758837,2,162227
4559,-22.165339,-16.018232,8,162235
4560,14.001518,-15.613551,2,162262
4561,-20.972631,-14.908839,8,162283
4562,-31.629196,-1.2155423,3,162309
4563,-20.067383,7.911663,4,162341
4564,-9.49497,2.4334686,11,162435
4565,13.995323,-15.136154,2,162441
4566,-38.437687,0.8405492,3,162482
4567,17.402273,1.1385252,10,162496
4568,26.775509,18.901648,6,162534
4569,-39.846607,15.029522,12,162547
4570,-16.422386,10.957203,4,162566
4571,-5.1655617,28.243597,1,162595
4572,-39.56473,14.654779,12,162630
4573,-35.834755,7.7301593,12,162646
4574,-25.373135,-14.839769,8,162648
4575,-30.44937,-12.313081,3,162651
4576,5.658658,9.400288,1,162687
4577,13.054845,-7.5041947,2,162690
4578,-15.4684725,29.600153,14,162695
4579,-3.3931005,18.430792,9,162776
4580,2.807322,1.3068376,15,162785
4581,-20.82725,-14.336149,8,162796
4582,-0.8587535,-25.449926,7,162803
4583,-0.9728748,9.796897,9,162847
4584,-0.5265258,37.03118,1,162892
4585,-18.803099,6.1982393,4,162893
4586,-2.640512,-16.171518,7,162908
4587,-15.6706705,13.811,4,162913
4588,-22.106796,6.3794103,4,162934
4589,-21.230745,23.187296,14,162955
4590,-12.743068,3.2113569,11,162977
4591,-17.656105,15.776279,4,163020
4592,-9.345468,1.1529834,11,163026
4593,-1.6880705,10.92345,9,163112
4594,-41.639584,-1.1260992,3,163158
4595,-21.127089,-9.85187,8,163181
4596,-26.336779,0.72658825,4,163251
4597,-15.294283,15.483289,4,163281
4598,-2.1626544,12.747818,9,163304
4599,27.40909,-21.511364,13,163330
4600,-21.0803,-7.6017795,4,163333
4601,30.904247,18.11856,6,163335
4602,-3.748267,36.348694,1,163370
4603,-20.078554,8.470761,4,163412
4604,-3.992512,-8.6625395,11,163418
4605,-10.652953,-31.90643,7,163436
4606,-12.363836,18.170797,3,163461
4607,3.3132844,-12.903328,2,163503
4608,-41.145523,-2.340337,3,163526
4609,-10.36985,-19.534237,7,163561
4610,-13.653083,3.3519597,11,163591
4611,-23.56187,6.9579773,4,163618
4612,-11.571914,9.4290695,4,163682
4613,2.7325337,5.949077,15,163702
4614,13.95113,-18.487333,2,163706
4615,-36.561893,-6.66465,3,163734
4616,-29.333668,-18.539858,8,163746
4617,-24.874842,-16.479486,8,163758
4618,16.367037,11.631638,10,163759
4619,32.558537,-14.577058,5,163773
4620,-35.508785,12.177077,12,163883
4621,-23.25318,-22.50358,8,163917
4622,-30.99657,-0.04280293,3,163920
4623,-11.604071,4.0162683,11,163983
4624,-12.822519,9.567316,4,164009
4625,-25.308887,-12.964967,8,164013
4626,-15.933111,29.31213,14,164019
4627,-13.905693,12.133747,4,164049
4628,-20.479359,-17.690739,8,164064
4629,-24.659868,-18.048584,8,164139
4630,-9.941637,21.291252,9,164227
4631,-20.918793,-18.098694,8,164244
4632,-8.319639,32.78182,14,164299
4633,11.540396,-11.507774,2,164328
4634,-11.849886,-7.2250776,11,164352
4635,-21.238367,6.953342,4,164365
4636,-17.38849,10.0981,4,164395
4637,25.113253,-0.6784063,5,164506
4638,-10.117935,20.33114,9,164511
4639,-1.833267,-5.9432435,10,164541
4640,20.67491,28.336843,6,164594
4641,-27.268284,-22.066624,8,164615
4642,6.1736903,-16.64043,2,164652
4643,-2.7369804,15.526529,9,164771
4644,-22.265263,-10.949759,8,164772
4645,-19.38906,12.419103,4,164791
4646,-29.13815,-19.435297,8,164806
4647,-14.188833,6.3076477,4,164815
4648,-10.873595,6.2362413,11,164824
4649,-13.529761,-7.156829,11,164857
4650,16.157747,27.517218,6,164869
4651,-11.338708,1.7804221,11,164870
4652,-20.281908,-11.448847,8,164876
4653,-5.6491327,-10.320162,11,164880
4654,30.062948,19.640308,6,164895
4655,-11.093877,-1.0238152,11,164938
4656,-31.454838,-6.970156,3,164946
4657,-18.062134,7.671177,4,164981
4658,-4.347576,36.18276,1,165010
4659,-34.262375,-6.1185427,3,165020
4660,-35.358757,-7.5289927,3,165154
4661,25.21095,-24.836191,13,165166
4662,4.730759,3.439786,15,165174
4663,-28.366512,14.890407,12,165178
4664,-11.811354,21.731438,14,165280
4665,-8.116109,-12.679059,12,165281
4666,-18.590647,24.32028,14,165286
4667,-20.298676,-14.064187,8,165428
4668,-27.77026,-20.862123,8,165430
4669,1.4729989,-11.813028,2,165432
4670,-21.003883,3.242821,4,165466
4671,-23.0504,-10.350317,8,165468
4672,-22.66734,-16.171766,8,165471
4673,-33.75019,-1.7446935,3,165516
4674,-23.90088,6.3733478,4,165529
4675,-19.66466,-16.153824,8,165539
4676,-11.469454,-11.910709,11,165696
4677,-5.4118237,-9.150219,11,165708
4678,-36.73144,-6.573373,3,165714
4679,-8.155765,0.28331462,11,165729
4680,-22.647554,7.678169,4,165749
4681,-13.629595,3.8387766,4,165860
4682,-1.5179571,33.102016,1,165890
4683,-8.444614,-17.976522,7,165896
4684,-11.699624,-19.53696,7,165913
4685,-24.578629,-22.826988,8,165940
4686,15.12916,-31.870531,13,165974
4687,-24.10024,1.7509214,4,166055
4688,-26.842226,17.069853,12,166069
4689,-20.399242,-15.706686,8,166108
4690,-5.229283,22.547205,1,166120
4691,-25.43778,1.7964255,4,166262
4692,-3.1842172,22.579165,1,166272
4693,-6.4335318,-13.438504,11,166305
4694,-0.24871299,35.188118,1,166454
4695,-37.08014,-1.2977833,3,166497
4696,-39.005478,4.278374,12,166533
4697,-23.720657,2.9450982,4,166549
4698,-28.392464,-21.836933,8,166589
4699,-40.16579,3.6569078,3,166619
4700,-13.728433,-0.9635272,11,166645
4701,30.448814,19.057014,6,166832
4702,-13.16397,-3.4724407,11,166910
4703,-13.79156,-4.896689,11,166918
4704,-5.7000647,-10.321743,11,166935
4705,-35.679825,-7.659118,3,166941
4706,25.94411,24.80533,6,166968
4707,-26.212,2.540626,4,167031
4708,8.755229,-18.961441,2,167093
4709,-9.813685,9.159938,9,167096
4710,-31.624538,-13.539315,3,167150
4711,30.936852,18.147413,6,167208
4712,-1.5832189,32.99655,1,167219
4713,-4.5300446,15.272909,9,167269
4714,-8.929436,5.0799303,11,167292
4715,-8.760052,-14.992754,11,167293
4716,-10.729506,-2.9829624,11,167328
4717,-17.42245,9.621262,4,167365
4718,-1.9992784,10.543575,9,167400
4719,-21.344007,-15.290697,8,167439
4720,-13.643928,-5.779076,11,167486
4721,-7.129361,12.917812,9,167550
4722,10.192696,-31.708504,13,167563
4723,-39.789616,2.757866,3,167568
4724,-10.675456,24.402523,14,167617
4725,-29.806595,-18.27712,8,167688
4726,-33.931515,-9.40379,3,167773
4727,-21.432865,-8.794926,8,167786
4728,-20.314117,-15.253801,8,167800
4729,-18.801579,25.298006,14,167804
4730,-29.540058,-15.089363,8,167823
4731,-40.706646,-1.7344636,3,167830
4732,-2.7394297,22.588701,9,167925
4733,-1.6584716,0.62064314,11,167945
4734,-20.886923,2.5773702,4,167969
4735,-2.514238,10.642012,9,168130
4736,8.416077,-16.050034,2,168135
4737,-14.039097,4.707517,4,168153
4738,-13.802545,6.7898045,4,168160
4739,-21.281065,4.3092594,4,168199
4740,-15.048872,6.489977,4,168409
4741,-18.895828,7.6071763,4,168423
4742,-20.61711,3.301721,4,168544
4743,-8.88218,-8.8125725,11,168646
4744,-29.60579,11.256982,12,168649
4745,-21.238758,3.8126042,4,168715
4746,-2.9858155,8.646392,9,168755
4747,-23.864819,5.1667924,4,168818
4748,-19.95985,-14.318358,8,168832
4749,-40.70872,-1.417985,3,168880
4750,-3.4917154,19.129221,9,168968
4751,-23.900133,6.726151,4,168994
4752,-22.707909,-12.9049635,8,169047
4753,-32.575462,1.4641988,3,169108
4754,-30.752151,-4.2486653,3,169125
4755,-15.818062,7.9785085,4,169130
4756,-12.607184,-6.8543525,11,169158
4757,-18.139622,11.513903,4,169224
4758,-16.722572,6.481852,4,169265
4759,-40.74716,9.698254,12,169275
4760,-2.481402,15.291526,9,169281
4761,-13.687471,0.3905958,11,169357
4762,-29.641052,-6.023089,3,169403
4763,-7.5098352,-11.406989,11,169412
4764,-28.8808,16.90541,12,169508
4765,-34.606197,14.644201,12,169546
4766,-22.016533,-14.373723,8,169550
4767,-20.246733,-18.27439,8,169579
4768,16.020245,27.349241,6,169673
4769,-2.585972,9.370413,9,169674
4770,-5.15736,-14.835125,7,169698
4771,31.659504,-4.4457626,5,169721
4772,-0.882765,-9.350111,11,169722
4773,-7.7301617,-31.048378,7,169725
4774,24.758133,-8.267219,5,169732
4775,-5.5982857,-10.270383,11,169739
4776,-7.73036,14.416223,9,169740
4777,-7.7980742,-8.299472,11,169745
4778,-3.8147085,-16.716328,7,169821
4779,-38.94894,4.8386335,12,169827
4780,-17.32701,5.7268443,4,169884
4781,-11.3879795,-7.8212433,11,169915
4782,-10.934784,-17.435127,7,169961
4783,-1.8150239,15.985853,9,170014
4784,12.602892,-13.963693,2,170018
4785,-35.46978,-8.672956,3,170045
4786,-20.156609,11.296221,4,170049
4787,10.869013,-2.4191024,15,170083
4788,-21.039108,-15.493124,8,170139
4789,-11.478708,13.67434,4,170191
4790,-16.049273,7.2442217,4,170284
4791,-1.3424003,8.081891,9,170304
4792,-19.778534,6.825987,4,170313
4793,-11.775899,-9.14097,11,170345
4794,-12.880272,25.238546,14,170349
4795,-17.479954,10.637261,4,170389
4796,-11.278253,-8.129293,11,170401
4797,9.139446,-0.22360766,15,170418
4798,-5.7487535,6.759329,11,170424
4799,-13.64308,3.1766973,11,170512
4800,-35.16812,-7.2596927,3,170524
4801,-15.499666,8.106099,4,170550
4802,-10.537244,3.724636,11,170556
4803,0.37269914,-22.647816,7,170563
4804,-34.201653,16.912718,12,170564
4805,-5.7148433,-15.381135,7,170650
4806,2.8576818,-9.45128,2,170672
4807,14.217633,-3.0897229,15,170767
4808,-17.263674,8.626782,4,170842
4809,31.632648,-7.328234,5,170856
4810,19.880562,-33.348053,13,170859
4811,-9.912967,2.659041,11,170904
4812,14.146879,-17.644707,2,170938
4813,-8.451228,11.670225,9,170947
4814,-22.123749,-9.993691,8,170965
4815,-36.865437,-8.33304,3,170967
4816,-20.855513,-8.252606,8,170988
4817,-14.039698,-2.9100134,11,170996
4818,-5.6569395,14.833775,9,171047
4819,-21.341763,1.90135,4,171097
4820,9.150265,12.90358,10,171153
4821,1.1078494,-0.27472422,15,171214
4822,-26.816349,-20.214403,8,171249
4823,-20.578247,2.9811566,4,171284
4824,-21.792027,4.8036556,4,171320
4825,31.608534,-5.9957685,5,171322
4826,-32.593655,6.2790713,9,171335
4827,-1.9522892,-18.468801,7,171336
4828,-14.5112,-2.8883622,11,171365
4829,-11.212597,-2.996097,11,171368
4830,27.241693,14.641718,2,171389
4831,-29.031685,-16.934399,8,171436
4832,1.1032194,12.911715,9,171473
4833,-22.28616,21.958265,8,171484
4834,-5.3685102,4.5720463,9,171529
4835,-11.629427,8.70851,4,171536
4836,-13.732189,4.486907,11,171560
4837,30.87848,-3.69622,5,171579
4838,-17.660986,8.440234,4,171590
4839,-21.209423,5.4323716,4,171599
4840,4.1977954,23.912262,9,171632
4841,-40.43951,10.129522,12,171636
4842,-26.56619,-20.615847,8,171643
4843,-8.388613,-26.352932,7,171692
4844,-24.071173,2.434077,4,171722
4845,-29.710236,-6.3091383,3,171825
4846,-40.247498,8.369805,12,171829
4847,-21.210964,22.814093,14,171840
4848,-40.730972,9.765561,12,171862
4849,-4.9261565,26.569326,1,171931
4850,11.109995,-17.659683,2,171971
4851,11.662809,-32.33742,13,172023
4852,-0.53162134,16.259579,9,172026
4853,-35.242954,12.191069,12,172122
4854,-20.42811,19.355253,4,172171
4855,-1.7939458,13.075821,9,172295
4856,-13.5085335,-4.154754,11,172314
4857,-34.01075,-11.548379,3,172335
4858,-10.542147,8.1839695,4,172440
4859,-22.253817,21.27456,8,172488
4860,-20.017714,27.50836,14,172510
4861,-3.6979995,-15.539948,7,172521
4862,-21.652882,5.524987,4,172531
4863,-35.14478,-8.2591715,3,172565
4864,-28.692204,-19.301691,8,172583
4865,-9.259038,0.0023279628,11,172586
4866,-24.816824,-19.881973,8,172609
4867,-17.512838,-1.5490003,11,172616
4868,9.698841,-15.364369,2,172619
4869,20.381144,31.84121,6,172627
4870,16.84159,-11.469404,2,172651
4871,-38.44393,-4.9792185,3,172670
4872,-25.52425,1.2594348,4,172727
4873,-2.555432,15.767513,9,172789
4874,-9.944937,8.050497,9,172797
4875,-22.000792,-18.192776,8,172829
4876,14.73246,-7.057607,2,172862
4877,-23.520395,3.060255,4,172875
4878,-21.78787,5.20765,4,172936
4879,-27.169888,-0.25962484,8,172947
4880,-21.83684,-17.877937,8,172948
4881,-20.410929,-9.473077,8,172987
4882,-21.015646,5.0232973,4,173010
4883,-13.139226,3.199357,11,173018
4884,12.891117,-13.933963,2,173021
4885,10.549357,-4.4404244,15,173039
4886,-11.003664,-5.7773786,11,173070
4887,-26.070513,-12.342249,8,173080
4888,-33.89765,13.792827,12,173085
4889,17.344364,21.595528,2,173103
4890,25.113506,-1.2561333,5,173106
4891,-3.6978326,-8.392586,11,173131
4892,-34.71034,-8.09706,3,173151
4893,-41.10915,-1.374791,3,173221
4894,-40.535217,10.630903,12,173249
4895,-27.68767,-19.834553,8,173268
4896,-35.452526,13.779801,12,173271
4897,-38.680977,10.462668,12,173278
4898,22.632767,-2.3782852,5,173310
4899,-27.118605,-22.471365,8,173311
4900,-5.1842556,22.904581,1,173393
4901,-30.252167,-6.5191717,3,173403
4902,12.565894,-28.946493,13,173433
4903,-19.598022,8.031985,4,173450
4904,-40.345406,3.1711016,3,173455
4905,-11.2843,-30.370193,7,173467
4906,-13.916393,1.1758351,11,173537
4907,-21.122154,-7.5602784,4,173550
4908,-18.234703,5.3640385,4,173576
4909,2.229115,-7.672931,2,173613
4910,-26.806807,-22.035177,8,173642
4911,-9.938369,-6.657929,11,173735
4912,13.179281,-6.7976007,2,173760
4913,-14.426869,5.314563,4,173795
4914,-22.068745,4.1396685,4,173814
4915,-41.25422,-1.5679501,3,173819
4916,-12.528225,-4.271452,11,173857
4917,0.7010481,16.239439,9,173865
4918,-0.6100488,16.470318,9,173934
4919,-11.767437,-13.350903,11,174004
4920,-22.082289,3.088269,4,174022
4921,-26.608337,-20.422153,8,174037
4922,-39.92305,13.129313,12,174043
4923,-24.812271,-2.2103055,4,174123
4924,-6.174523,16.295746,9,174151
4925,-1.3508648,15.933041,9,174183
4926,-28.424532,12.253704,12,174241
4927,-11.250262,-28.913673,7,174262
4928,-10.931451,-6.593416,11,174266
4929,-40.25741,14.828402,12,174286
4930,-34.571278,7.0113115,12,174310
4931,-20.16709,11.15795,4,174338
4932,32.748634,5.4433417,5,174450
4933,-11.491406,4.2088504,11,174487
4934,34.72342,-6.733164,5,174564
4935,-26.689941,-20.969774,8,174615
4936,18.599428,5.108027,10,174620
4937,-3.2520957,16.859346,9,174733
4938,-13.60741,3.2248232,11,174773
4939,-21.404243,-8.37756,4,174949
4940,-14.55405,5.2363505,4,174993
4941,-30.328938,-6.7785044,3,174999
4942,-21.921743,-8.017141,4,175027
4943,-25.872057,-22.510468,8,175084
4944,-7.8515286,-7.931114,11,175085
4945,-10.141566,9.827362,9,175088
4946,-11.582544,13.704398,3,175109
4947,14.816405,-28.923986,13,175136
4948,-39.96543,4.25519,3,175153
4949,-11.973664,-23.461525,7,175281
4950,-10.517786,0.026181664,11,175294
4951,-25.700176,16.526237,12,175323
4952,30.973948,-2.0878108,5,175408
4953,-25.509691,-19.73318,8,175445
4954,-5.0759425,-4.3508716,11,175525
4955,-21.091402,8.131881,4,175534
4956,-40.10292,14.000621,12,175544
4957,-8.527544,2.6515987,11,175581
4958,30.773388,18.683146,6,175584
4959,-36.724827,15.598548,12,175662
4960,8.833979,15.861132,6,175671
4961,-13.593558,9.50832,4,175680
4962,-21.304895,20.324564,8,175694
4963,22.56035,27.890684,6,175696
4964,-30.98788,-2.9520535,3,175710
4965,-6.253205,-4.79115,11,175722
4966,-2.755139,8.603361,9,175745
4967,-17.985085,27.701792,14,175757
4968,14.701634,-8.819637,2,175820
4969,13.311916,-13.046333,2,175823
4970,18.983934,-34.72306,13,176046
4971,-24.28152,4.397957,4,176143
4972,-26.610456,-21.032188,8,176195
4973,-13.466429,1.3005038,11,176234
4974,-35.627136,-5.4971113,3,176235
4975,-19.172709,5.3677425,4,176267
4976,1.335492,12.632888,9,176306
4977,30.241167,18.153574,6,176321
4978,13.103974,0.110142656,15,176393
4979,-5.8889084,-10.225855,11,176394
4980,-34.95366,-7.3092318,3,176449
4981,-35.929615,-6.7568607,3,176455
4982,-28.66001,-19.05368,8,176473
4983,29.713684,-7.833535,5,176496
4984,-24.122334,-7.103457,8,176549
4985,-7.8980865,12.487228,9,176554
4986,-2.568803,-26.56096,7,176609
4987,-41.27168,-0.55845815,3,176633
4988,-9.855204,-27.229942,7,176660
4989,-41.494007,-1.2370455,3,176662
4990,-10.6388445,3.9887226,11,176689
4991,2.057308,-7.487925,10,176710
4992,-20.970192,-12.138483,8,176711
4993,-0.5240406,5.756596,10,176728
4994,-3.9225223,-16.547363,7,176754
4995,-10.275112,9.7161875,9,176778
4996,9.214898,-3.7569983,15,176816
4997,-35.29136,-8.27532,3,176817
4998,-38.666866,8.437968,12,176836
4999,-16.21603,9.63006,4,176838
5000,2.886714,-9.323788,2,176875
5001,-37.022636,-4.5928864,3,176937
5002,-14.43327,6.6696253,4,176971
5003,3.1543882,38.133984,1,177025
5004,-7.5844164,9.165341,9,177034
5005,3.3112407,-20.929182,2,177037
5006,-4.1584315,-27.552267,7,177070
5007,24.605206,7.738277,2,177144
5008,-33.418674,15.199492,12,177237
5009,-17.903498,-2.438639,11,177275
5010,-22.944323,2.9572024,4,177290
5011,-20.317144,19.34125,14,177373
5012,-25.926476,1.8969015,4,177385
5013,-16.675587,9.452458,4,177441
5014,-18.679314,9.1625185,4,177481
5015,-6.071874,6.7485366,11,177547
5016,-13.025602,-10.828831,11,177552
5017,-22.856392,3.9612947,4,177553
5018,-22.271675,21.719023,8,177578
5019,-19.035463,24.91817,14,177620
5020,6.474514,-4.806385,15,177623
5021,11.1470175,-2.661068,15,177629
5022,-35.576355,-7.7326393,3,177673
5023,-1.5909739,-15.619109,7,177765
5024,16.426355,-11.006859,2,177789
5025,12.053286,-26.058224,13,177805
5026,-5.498856,11.00526,9,177815
5027,-14.201202,-1.5086132,11,177860
5028,-12.173966,1.398713,11,177867
5029,-23.000345,-17.535322,8,177876
5030,-38.971592,4.294409,3,177878
5031,-14.431901,6.093439,4,177882
5032,-28.770174,-6.192778,3,177896
5033,-7.5855756,-23.490295,7,177903
5034,-13.938587,-0.93749213,11,177934
5035,-3.8090284,-27.121117,7,177959
5036,-15.407605,28.853788,14,177969
5037,26.72056,-7.324871,5,177985
5038,-22.546684,21.69082,8,178024
5039,-6.059129,-12.650463,11,178037
5040,-25.95668,2.0777636,4,178205
5041,-2.4020157,16.059566,9,178294
5042,-8.749657,-2.8212142,11,178408
5043,-25.941206,1.7927691,4,178426
5044,14.209488,-7.6761074,2,178556
5045,-25.076626,-15.662909,8,178581
5046,-10.561578,20.103586,4,178623
5047,-37.006046,-4.47863,3,178637
5048,-11.703898,-20.8238,7,178686
5049,1.8557549,13.103416,9,178740
5050,-21.928436,-12.554167,8,178775
5051,-39.360653,4.649736,3,178861
5052,28.49684,-9.18427,5,178864
5053,-21.601002,-10.331209,8,178880
5054,-14.738374,15.916618,4,178884
5055,-33.150387,15.265713,12,179002
5056,-21.170748,5.944865,4,179019
5057,-8.532379,15.60515,9,179049
5058,2.5193264,-9.316005,2,179057
5059,-19.589512,19.420345,14,179062
5060,-26.020224,-23.594215,8,179077
5061,-3.5660412,-8.112379,11,179083
5062,-1.7482451,13.982337,9,179084
5063,-32.737175,-14.159687,8,179108
5064,-20.414503,19.55387,14,179161
5065,3.3748422,-12.901648,2,179198
5066,-6.0867147,-27.65832,7,179269
5067,-2.9248643,32.804974,1,179284
5068,-10.356471,-8.505915,11,179317
5069,-8.827717,19.904558,9,179320
5070,-26.638191,-18.019085,8,179328
5071,4.1670446,5.8818398,15,179421
5072,-22.178268,-16.167088,8,179426
5073,5.9847727,-2.8164732,15,179453
5074,-15.904937,29.034224,14,179456
5075,-4.474816,7.1128473,11,179486
5076,-36.470676,-6.674935,3,179497
5077,17.821724,26.319439,6,179540
5078,-4.6468844,7.3131137,9,179559
5079,-20.477533,19.80716,8,179748
5080,36.51502,-7.1843,5,179782
5081,13.377794,-0.47672084,15,179858
5082,-10.3573265,-30.051943,7,180030
5083,-14.248132,12.170136,4,180125
5084,-3.3113868,-28.008991,7,180154
5085,-13.92651,-1.6714967,11,180155
5086,-12.025797,-6.28005,11,180182
5087,-37.228928,14.9074335,12,180192
5088,-13.976019,-1.2699206,11,180215
5089,-17.281803,8.891572,4,180224
5090,-40.351017,15.73729,12,180265
5091,-15.997322,21.912655,14,180306
5092,26.25351,-22.852257,13,180324
5093,-13.50027,-2.577412,11,180362
5094,-21.112478,-7.248247,4,180366
5095,-15.626204,8.045727,4,180375
5096,-24.01936,2.7519245,4,180409
5097,-14.334456,8.2098255,4,180435
5098,-18.335768,8.880586,4,180546
5099,-34.057766,-11.626346,3,180625
5100,-14.239197,5.0323596,4,180644
5101,-3.7978425,-16.807299,7,180674
5102,3.5208519,-12.75369,2,180743
5103,-18.754793,14.630318,4,180746
5104,-34.871174,-7.497053,3,180756
5105,-24.840395,-23.775583,8,180757
5106,11.955181,0.7644556,15,180793
5107,34.34898,-5.8924823,5,180801
5108,-11.387178,-22.031216,7,180822
5109,20.009779,9.862228,10,180827
5110,-2.6189127,-2.2216873,11,180842
5111,-20.45865,-11.661634,8,180909
5112,-21.815231,1.9090838,4,180972
5113,13.746159,-13.549793,2,181116
5114,-40.051937,12.917592,12,181136
5115,30.13198,-5.4025083,5,181162
5116,40.825317,-1.2770535,5,181168
5117,-12.889404,5.62924,4,181252
5118,-21.82377,4.4882236,4,181256
5119,-20.724213,-13.330084,8,181316
5120,33.988403,-11.873542,5,181345
5121,-20.666174,3.856139,4,181347
5122,-27.740532,-2.6773365,4,181373
5123,-20.732466,-16.378952,8,181439
5124,-14.066312,4.6940236,4,181447
5125,-13.611854,-1.8998547,11,181500
5126,-23.684704,6.433543,4,181510
5127,2.0126731,-8.711093,2,181598
5128,-31.509007,-2.6269372,3,181601
5129,-32.051388,-14.369286,8,181603
5130,-13.604947,4.1055794,11,181604
5131,-24.16492,-12.717473,8,181639
5132,11.07848,-26.304615,13,181642
5133,-22.907974,-6.619795,4,181662
5134,-9.703035,-6.406999,11,181674
5135,-15.710438,9.816616,4,181741
5136,-16.331224,7.7701106,4,181750
5137,-10.486305,-6.7537823,11,181759
5138,-18.736736,24.427502,14,181787
5139,-16.311983,-1.3433826,11,181807
5140,-13.008435,-5.303259,11,181916
5141,31.932667,-8.119382,5,181981
5142,-18.958601,5.658396,4,181983
5143,-34.438557,-6.9926434,3,182081
5144,-11.830095,-11.207093,11,182152
5145,-21.466394,5.594531,4,182161
5146,-15.929199,7.8891726,4,182188
5147,-23.178316,-16.735664,8,182225
5148,-5.681655,-10.316653,11,182244
5149,-14.343512,-1.2323002,11,182270
5150,4.501336,-31.277048,13,182320
5151,-14.208627,-1.5247047,11,182346
5152,-1.7554121,8.630471,9,182351
5153,-13.420737,-4.1034284,11,182395
5154,-38.99108,5.074847,12,182480
5155,-22.50848,-18.228365,8,182498
5156,-16.722725,10.170828,4,182516
5157,-24.94637,-18.61118,8,182585
5158,-35.433464,-9.342347,3,182586
5159,14.216285,16.273272,10,182606
5160,-21.060259,2.387521,4,182626
5161,-24.262787,3.0324874,4,182662
5162,-5.9063354,-10.23831,11,182708
5163,23.477833,-2.1683908,5,182767
5164,3.0680287,-22.63533,2,182778
5165,-23.407143,-20.933758,8,182794
5166,-11.970617,-6.364944,11,182805
5167,-19.213406,6.0770364,4,182879
5168,-23.02011,-22.304457,8,182971
5169,27.278666,22.697737,6,183019
5170,-10.223795,3.8489544,11,183041
5171,-40.773792,0.60279983,3,183073
5172,-0.78575134,-14.676935,2,183107
5173,-39.510185,-4.023089,3,183111
5174,-35.040882,-7.2551374,3,183182
5175,-14.293365,-0.55145276,11,183222
5176,-13.153793,15.434689,4,183233
5177,27.446133,22.661467,6,183275
5178,-21.692099,4.2410426,4,183298
5179,-1.0985662,32.585167,1,183363
5180,-26.670223,3.0600688,4,183403
5181,-35.92726,-6.964621,3,183410
5182,14.735462,-29.589127,13,183492
5183,37.462685,-3.8230743,5,183499
5184,-22.213272,-15.79168,8,183605
5185,-3.4464393,8.502457,9,183637
5186,-5.23567,3.661893,12,183648
5187,-3.5732768,15.2631035,9,183676
5188,-40.750023,9.379747,12,183720
5189,-32.393204,-11.334231,3,183740
5190,-40.088043,13.014895,12,183828
5191,-21.173946,-8.068272,8,183839
5192,5.0707054,-13.676934,2,183843
5193,-19.250652,12.106968,4,183863
5194,-9.821819,21.251162,9,183931
5195,-29.740498,11.170249,12,183944
5196,-31.533207,-1.459886,3,183972
5197,-16.36527,7.5175023,4,184151
5198,-19.31971,8.412681,4,184190
5199,30.994448,-11.789063,5,184234
5200,11.014541,-2.425267,15,184245
5201,-5.121557,-14.145432,11,184275
